,gen,nevals,mean,max
5,5,150,20.3669887547031,74.77346333071253
6,6,150,26.662566869689048,86.99140997390337
7,7,150,27.296816630137393,74.87313081588582
8,8,150,30.723603984109893,74.77346333071253
9,9,150,27.76595005514131,74.77346333071253
10,10,150,28.515568449096325,89.87094978993946
11,11,150,29.72341641697926,65.99858512203885
12,12,150,36.16457520128625,74.77346333071253
13,13,150,37.85891957356195,91.7911868145574
14,14,150,41.28084592625726,86.36755198344947
15,15,150,44.4593145792737,86.36755198344947
16,16,150,47.541432648291156,86.36755198344947
17,17,150,50.07069144995664,86.36755198344947
18,18,150,53.03565463668838,86.36755198344947
19,19,150,52.10087024956384,86.36755198344947
20,20,150,52.61659013200275,86.36755198344947
21,21,150,53.02957543049768,86.36755198344947
22,22,150,53.35871099410791,86.36755198344947
23,23,150,52.95268703497788,86.36755198344947
24,24,150,55.34677082957004,86.36755198344947
25,25,150,53.087352268894,89.64935744741227
26,26,150,51.54523811653746,89.64935744741227
27,27,150,51.609642675941096,89.64935744741227
28,28,150,55.59153436457581,89.64935744741227
29,29,150,55.032141356353385,89.64935744741227
30,30,150,54.29811378093514,89.64935744741227
31,31,150,52.88177791491304,89.64935744741227
32,32,150,57.57782753450235,89.64935744741227
33,33,150,56.3781071924201,89.64935744741227
34,34,150,59.89001305441585,89.64935744741227
35,35,150,61.93486552559181,89.64935744741227
36,36,150,63.64329826516245,89.64935744741227
37,37,150,63.10456912341069,89.64935744741227
38,38,150,63.37993465753386,89.64935744741227
39,39,150,62.77375451165841,89.64935744741227
40,40,150,62.63760342881897,89.64935744741227
41,41,150,60.12643245080909,89.64935744741227
42,42,150,63.43499257569691,89.64935744741227
43,43,150,62.784566498802256,89.64935744741227
44,44,150,65.3588881836797,89.64935744741227
45,45,150,68.44245438628327,89.64935744741227
46,46,150,71.52381131590131,89.64935744741227
47,47,150,74.12269195325278,89.64935744741227
48,48,150,79.76870308596554,89.64935744741227
49,49,150,84.3617514010902,89.64935744741227
50,50,150,84.48379078194867,89.64935744741227
51,51,150,86.86196820992426,89.64935744741227
52,52,150,88.71965516841654,89.64935744741227
53,53,150,88.93540665066305,89.64935744741227
54,54,150,87.41860013011576,89.64935744741227
55,55,150,87.1868455869303,89.64935744741227
56,56,150,87.46328917508659,89.64935744741227
57,57,150,88.39448351030241,89.64935744741227
58,58,150,88.53533057760372,89.64935744741227
59,59,150,84.89274650269857,89.64935744741227
60,60,150,87.81925937848442,89.64935744741227
61,61,150,88.63711449976427,89.64935744741227
62,62,150,88.21668264122336,89.64935744741227
63,63,150,89.43018481996762,89.64935744741227
64,64,150,89.05155483626669,89.64935744741227
65,65,150,88.67607243603582,89.64935744741227
66,66,150,88.59519849642734,89.64935744741227
67,67,150,88.81417247036309,89.64935744741227
68,68,150,89.01279632618245,89.64935744741227
69,69,150,89.64935744741229,89.64935744741227
70,70,150,88.6136168834629,89.64935744741227
71,71,150,89.01285506371367,89.64935744741227
72,72,150,89.25730136243476,89.64935744741227
73,73,150,89.64935744741229,89.64935744741227
74,74,150,89.64935744741229,89.64935744741227
75,75,150,89.43018481996762,89.64935744741227
76,76,150,88.20747897869688,89.64935744741227
77,77,150,87.69773517589282,89.64935744741227
78,78,150,85.98956910655768,89.64935744741227
79,79,150,88.51234028728989,89.64935744741227
80,80,150,89.43018481996762,89.64935744741227
81,81,150,88.57703667786892,89.64935744741227
82,82,150,87.75864325385298,89.64935744741227
83,83,150,88.67438085076168,89.64935744741227
84,84,150,89.15741576406687,89.64935744741227
85,85,150,88.99513541389028,89.64935744741227
86,86,150,89.22593758657703,89.64935744741227
87,87,150,89.0701192671615,89.64935744741227
88,88,150,88.61635291206255,89.64935744741227
89,89,150,89.64935744741229,89.64935744741227
90,90,150,89.64935744741229,89.64935744741227
91,91,150,88.6163134642157,89.64935744741227
92,92,150,88.85000922561274,89.64935744741227
93,93,150,88.33518465786989,89.64935744741227
94,94,150,89.64935744741229,89.64935744741227
95,95,150,88.43357766766353,89.64935744741227
96,96,150,88.57181326655635,89.64935744741227
97,97,150,88.51719974731635,89.64935744741227
98,98,150,87.60502670919887,89.64935744741227
99,99,150,88.7395452971928,89.64935744741227
100,100,150,88.73418702716245,89.64935744741227
0,0,150,1.1639983736825452,57.17105438238979
1,1,150,9.238299305072438,74.87970258104905
2,2,150,15.398925200905111,74.87970258104905
3,3,150,22.159243893929933,74.87970258104905
4,4,150,29.574022023922176,74.87970258104905
5,5,150,37.41089293898896,74.87970258104905
6,6,150,39.37524143914244,84.46660195700335
7,7,150,38.41373862254475,84.46660195700335
8,8,150,41.50587988252318,84.46660195700335
9,9,150,45.933024922214436,85.25367074233111
10,10,150,49.09607063963801,85.25367074233111
11,11,150,50.77022683950334,84.8137913760995
12,12,150,51.603862084231565,84.46660195700335
13,13,150,52.956883937365376,84.46660195700335
14,14,150,56.47141845404148,87.19140997390338
15,15,150,59.001107026102765,87.19140997390338
16,16,150,54.62037729361099,87.19140997390338
17,17,150,53.708607888875754,87.01173587691741
18,18,150,53.27323066047621,87.01173587691741
19,19,150,54.62521663629276,87.03879267830493
20,20,150,56.33466757373232,87.01173587691741
21,21,150,56.63289710662211,87.19140997390338
22,22,150,57.58662624263868,87.36363040979629
23,23,150,59.906305761040905,87.36363040979629
24,24,150,61.949049068917,87.36363040979629
25,25,150,59.16301222352639,87.36363040979629
26,26,150,60.68859336147139,87.36363040979629
27,27,150,64.34551379234568,87.36363040979629
28,28,150,64.39438085977727,87.36363040979629
29,29,150,63.662887218299765,87.36363040979629
30,30,150,61.194437953389716,87.36363040979629
31,31,150,59.59476148271167,87.36363040979629
32,32,150,61.13870931160593,87.36363040979629
33,33,150,62.808182903329,87.36363040979629
34,34,150,60.319127716279134,87.36363040979629
35,35,150,61.266433850942704,87.59140997390337
36,36,150,59.028457645571784,87.59140997390337
37,37,150,60.44309218571019,87.36363040979629
38,38,150,56.54851915883331,88.59342407327507
39,39,150,50.71937833967696,88.59342407327507
40,40,150,50.136561470955286,88.59342407327507
41,41,150,55.434288059709736,88.59342407327507
42,42,150,55.20213509820482,87.36363040979629
43,43,150,58.7617442780387,89.59342407327507
44,44,150,59.579011102028986,89.59342407327507
45,45,150,56.064235272923675,89.59342407327507
46,46,150,56.50333657157789,89.59342407327507
47,47,150,57.417167661418645,89.59342407327507
48,48,150,57.52766141570442,89.59342407327507
49,49,150,61.413320023950355,89.59342407327507
50,50,150,61.23743135180646,89.59342407327507
51,51,150,62.67028421462397,87.36363040979629
52,52,150,61.95277033834764,87.36363040979629
53,53,150,61.33869151302572,87.36363040979629
54,54,150,62.06687877673035,87.36363040979629
55,55,150,57.46913579005341,87.36363040979629
56,56,150,61.64506785181627,87.36363040979629
57,57,150,64.55167260498733,87.36363040979629
58,58,150,63.46480212302423,87.36363040979629
59,59,150,65.35645957139369,87.36363040979629
60,60,150,63.73723470311572,87.36363040979629
61,61,150,63.37457467254533,87.36363040979629
62,62,150,68.15718566694238,87.36363040979629
63,63,150,68.17782882540303,87.36363040979629
64,64,150,72.86672456325014,87.36363040979629
65,65,150,71.48167829320796,87.36363040979629
66,66,150,78.39810948475728,87.36363040979629
67,67,150,79.61805478171553,87.69744140538643
68,68,150,79.01310316469198,87.36363040979629
69,69,150,81.00843805500298,87.36363040979629
70,70,150,84.48130833318815,87.36363040979629
71,71,150,85.85430255614423,87.36363040979629
72,72,150,87.3636304097963,87.36363040979629
73,73,150,86.92923427009369,87.36363040979629
74,74,150,86.30106278710126,87.36363040979629
75,75,150,86.74708624831489,87.36363040979629
76,76,150,85.92550173957578,87.36363040979629
77,77,150,84.99345562688019,87.36363040979629
78,78,150,84.53066548581778,87.36363040979629
79,79,150,86.29837926544504,87.36363040979629
80,80,150,86.92236620634846,87.36363040979629
81,81,150,85.5020487739837,87.36363040979629
82,82,150,84.94021636925055,87.36363040979629
83,83,150,84.99500747989649,87.36363040979629
84,84,150,86.36872779543565,87.36363040979629
85,85,150,85.85868488975565,87.36363040979629
86,86,150,86.6527950100583,87.36363040979629
87,87,150,87.3636304097963,87.36363040979629
88,88,150,86.8091249780285,87.36363040979629
89,89,150,86.18110200290062,87.36363040979629
90,90,150,86.92236620634846,87.36363040979629
91,91,150,87.3636304097963,87.36363040979629
92,92,150,86.74230746881723,87.36363040979629
93,93,150,87.3636304097963,87.36363040979629
94,94,150,87.3636304097963,87.36363040979629
95,95,150,87.3636304097963,87.36363040979629
96,96,150,86.74044832586543,87.36363040979629
97,97,150,85.49438608071992,87.36363040979629
98,98,150,86.73964346889288,87.36363040979629
99,99,150,86.74244533685216,87.36363040979629
100,100,150,86.73964346889288,87.36363040979629
0,0,150,-0.16413331411287924,56.77742373192863
1,1,150,8.462613371944911,85.95499468596398
2,2,150,16.050716118832096,87.01173587691741
3,3,150,21.753488804695245,87.01173587691741
4,4,150,29.83722747621764,87.01173587691741
5,5,150,34.20067750358337,87.01173587691741
6,6,150,35.613144623540876,87.01173587691741
7,7,150,39.436375664135355,87.01173587691741
8,8,150,42.58128642026306,87.01173587691741
9,9,150,42.86988387252819,92.22619038813075
10,10,150,46.06517270805694,86.01173587691741
11,11,150,44.04872630466862,87.01173587691741
12,12,150,47.11424869893899,86.99140997390337
13,13,150,48.00613729879168,86.99140997390337
14,14,150,50.20473103103794,86.39342407327507
15,15,150,52.75831663114894,86.39342407327507
16,16,150,53.680774876764374,86.39342407327507
17,17,150,51.93996555935491,86.39342407327507
18,18,150,52.60889071984671,84.59140997390337
19,19,150,51.16298425746486,84.59140997390337
20,20,150,51.21919349835553,84.59140997390337
21,21,150,54.446389801335634,84.59140997390337
22,22,150,54.876316951031924,84.59140997390337
23,23,150,54.180316573973975,84.59140997390337
24,24,150,55.06510577356132,83.74233241211736
25,25,150,59.24441842695601,83.74233241211736
26,26,150,60.901004202775525,83.74233241211736
27,27,150,60.475487233594905,85.78939992297535
28,28,150,61.21545270352563,87.19140997390338
29,29,150,61.78634057972648,87.19140997390338
30,30,150,62.05074339842506,87.19140997390338
31,31,150,61.24075554460726,87.19140997390338
32,32,150,61.414038095067944,87.19140997390338
33,33,150,62.93221623720739,87.19140997390338
34,34,150,60.472826008829884,87.19140997390338
35,35,150,63.65611980584399,87.19140997390338
36,36,150,63.45550968001742,87.19140997390338
37,37,150,67.29444208925372,87.19140997390338
38,38,150,66.423830075044,87.19140997390338
39,39,150,66.5601545446473,87.19140997390338
40,40,150,65.6340516299298,87.19140997390338
41,41,150,63.7071568474938,87.19140997390338
42,42,150,63.65072349364695,87.19140997390338
43,43,150,66.94478324530606,88.61585110906252
44,44,150,66.57370159668397,88.61585110906252
45,45,150,65.46761427290544,88.21173587691742
46,46,150,67.78858131456046,88.0137913760995
47,47,150,67.59545675000591,88.0137913760995
48,48,150,65.54954521628699,88.01585110906252
49,49,150,66.45620214230534,87.39342407327507
50,50,150,64.92656805189802,91.56212908007785
51,51,150,65.46093915383453,91.56212908007785
52,52,150,63.76252058006958,91.56212908007785
53,53,150,65.754127618243,91.56212908007785
54,54,150,68.03338950280934,91.56212908007785
55,55,150,62.14102311036829,91.56212908007785
56,56,150,60.43890665732227,91.56212908007785
57,57,150,63.0415562485691,91.56212908007785
58,58,150,61.82826502289653,91.56212908007785
59,59,150,61.54737599785326,91.56212908007785
60,60,150,65.81425328122056,91.56212908007785
61,61,150,64.23247738068717,91.56212908007785
62,62,150,64.79294534846122,91.56212908007785
63,63,150,68.10798052334465,91.56212908007785
64,64,150,67.31982841556447,89.39342407327507
65,65,150,66.75438784955567,89.39342407327507
66,66,150,69.31930478923998,89.39342407327507
67,67,150,69.41258348446077,89.39342407327507
68,68,150,67.88484949934424,89.39342407327507
69,69,150,69.24897106988419,89.39342407327507
70,70,150,67.34474398376287,89.79342407327508
71,71,150,65.49117992074581,89.39342407327507
72,72,150,64.13486326621603,87.59140997390337
73,73,150,66.17672618074265,87.59140997390337
74,74,150,68.08647034893549,87.59140997390337
75,75,150,66.95048528830984,87.59140997390337
76,76,150,68.4022707136029,87.59140997390337
77,77,150,71.96057848114535,87.59140997390337
78,78,150,66.45963555611482,87.59140997390337
79,79,150,69.85050214642841,87.39140997390336
80,80,150,69.61033679534187,87.99342407327508
81,81,150,74.21713459635224,87.99342407327508
82,82,150,74.07031262473237,87.99342407327508
83,83,150,75.20639658813876,87.99342407327508
84,84,150,78.73448237968094,87.19342407327508
85,85,150,81.22575539388747,87.19342407327508
86,86,150,82.97458912077857,87.19342407327508
87,87,150,85.10867440691737,87.39342407327507
88,88,150,84.31511029452068,87.21173587691742
89,89,150,84.62707860430862,87.21173587691742
90,90,150,86.27355354999713,87.39342407327507
91,91,150,85.34481260004674,87.39342407327507
92,92,150,86.54459442713191,87.19342407327508
93,93,150,86.08284993440114,87.19342407327508
94,94,150,85.74573348740164,87.19342407327508
95,95,150,87.10840336431691,87.19140997390338
96,96,150,86.54226317546235,87.19140997390338
97,97,150,84.73203878088052,87.21173587691742
98,98,150,86.29026588551338,87.21173587691742
99,99,150,87.18702518271068,87.21173587691742
100,100,150,86.75320985287962,87.21791509328338
0,0,150,1.8395202757998186,74.88853266049732
1,1,150,5.769542229598674,74.88853266049732
2,2,150,11.120838310212392,74.88853266049732
3,3,150,16.925336999253656,74.88853266049732
4,4,150,23.408829363200105,74.88853266049732
5,5,150,30.606999343449772,84.01173587691741
6,6,150,32.608340880660336,87.01173587691741
7,7,150,36.48497361749413,87.01173587691741
8,8,150,41.4123739985744,87.01173587691741
9,9,150,44.14530650706605,87.01173587691741
10,10,150,45.31433208186391,87.01173587691741
11,11,150,45.69272164321758,87.01173587691741
12,12,150,46.34645830639231,87.01173587691741
13,13,150,43.6924271732155,87.01173587691741
14,14,150,46.32252297772011,88.4117358769174
15,15,150,47.775264053710224,88.4117358769174
16,16,150,52.860750204073256,88.4117358769174
17,17,150,55.84274929333772,88.4117358769174
18,18,150,56.437927644470754,88.4117358769174
19,19,150,55.88824570444705,88.4117358769174
20,20,150,54.339715467280705,88.4117358769174
21,21,150,59.1661737754778,88.4117358769174
22,22,150,62.11687823895716,88.4117358769174
23,23,150,61.83622360674774,88.4117358769174
24,24,150,63.206859970690786,88.4117358769174
25,25,150,65.53151567773688,88.4117358769174
26,26,150,65.42360578066933,88.4117358769174
27,27,150,69.48535795968756,88.4117358769174
28,28,150,70.27646569730582,88.4117358769174
29,29,150,73.48633727024077,88.4117358769174
30,30,150,75.417620956245,88.4117358769174
31,31,150,80.06645012101401,88.4117358769174
32,32,150,84.32093609311657,88.4117358769174
33,33,150,85.92996730333907,88.4117358769174
34,34,150,87.19084000280678,88.4117358769174
35,35,150,87.26777751649024,88.4117358769174
36,36,150,87.33519351466074,88.4117358769174
37,37,150,87.39412963419524,88.4117358769174
38,38,150,87.90655113097112,88.4117358769174
39,39,150,86.64998924698261,88.4117358769174
40,40,150,88.4117358769174,88.4117358769174
41,41,150,87.78342556615753,88.4117358769174
42,42,150,87.78342556615753,88.4117358769174
43,43,150,87.96348430368874,88.4117358769174
44,44,150,88.4117358769174,88.4117358769174
45,45,150,87.33529199010954,88.4117358769174
46,46,150,87.78342556615753,88.4117358769174
47,47,150,86.32629663900661,88.4117358769174
48,48,150,86.50635537653783,88.4117358769174
49,49,150,88.26085370327063,88.4117358769174
50,50,150,88.02346466695388,88.4117358769174
51,51,150,88.4117358769174,88.4117358769174
52,52,150,87.39517387792587,88.4117358769174
53,53,150,88.4117358769174,88.4117358769174
54,54,150,87.5152327304601,88.4117358769174
55,55,150,87.33849481918617,88.4117358769174
56,56,150,87.78342556615753,88.4117358769174
57,57,150,86.76572006601874,88.4117358769174
58,58,150,88.4117358769174,88.4117358769174
59,59,150,87.33441654642758,88.4117358769174
60,60,150,87.5386973337299,88.4117358769174
61,61,150,87.33517399292887,88.4117358769174
62,62,150,87.51523273046008,88.4117358769174
63,63,150,87.78342556615753,88.4117358769174
64,64,150,87.36160145394,88.4117358769174
65,65,150,86.10498083242027,88.4117358769174
66,66,150,87.78344508788939,88.4117358769174
67,67,150,87.78342556615753,88.4117358769174
68,68,150,87.75256248671404,88.4117358769174
69,69,150,88.2007224654368,88.4117358769174
70,70,150,88.4117358769174,88.4117358769174
71,71,150,88.20081405994269,88.4117358769174
72,72,150,87.8508083856132,88.4117358769174
73,73,150,88.02067068524123,88.4117358769174
74,74,150,87.78342556615753,88.4117358769174
75,75,150,87.33517399292887,88.4117358769174
76,76,150,87.33523325257833,88.4117358769174
77,77,150,87.78077465096095,88.4117358769174
78,78,150,87.15515429886139,88.4117358769174
79,79,150,88.4117358769174,88.4117358769174
80,80,150,87.92599433987148,91.7911868145574
81,81,150,86.51851058157564,91.7911868145574
82,82,150,86.99940420790568,91.7911868145574
83,83,150,86.75253663921511,91.7911868145574
84,84,150,87.27314565110835,91.7911868145574
85,85,150,87.39442960515579,91.7911868145574
86,86,150,87.42083754443506,91.7911868145574
87,87,150,88.19984181987921,91.7911868145574
88,88,150,87.58572777551106,91.7911868145574
89,89,150,87.86521085130205,91.7911868145574
90,90,150,87.33521309372523,88.4117358769174
91,91,150,88.4117358769174,88.4117358769174
92,92,150,87.78356343419244,88.4117358769174
93,93,150,87.33523273046009,88.4117358769174
94,94,150,86.88692241970021,88.4117358769174
95,95,150,87.96348430368874,88.4117358769174
96,96,150,87.33517399292887,88.4117358769174
97,97,150,87.15511525539766,88.4117358769174
98,98,150,88.4117358769174,88.4117358769174
99,99,150,88.4117358769174,88.4117358769174
100,100,150,87.84229839062391,88.4117358769174
0,0,150,0.1970017547049426,65.86011544777375
1,1,150,6.527113546101838,65.86011544777375
2,2,150,12.937119511440265,65.73850831567896
3,3,150,15.635003779051816,56.77346333071253
4,4,150,19.578780923667114,56.77346333071253
5,5,150,19.783656269813626,65.76363040979629
6,6,150,23.565274241357123,74.77346333071253
7,7,150,28.45894908851027,74.85581436587435
8,8,150,33.37422221740247,74.85581436587435
9,9,150,38.541513660121105,74.85581436587435
10,10,150,45.959407811491644,87.01173587691741
11,11,150,46.89322558015017,87.01173587691741
12,12,150,50.51544733661175,83.74233241211736
13,13,150,51.31480302084842,86.99140997390337
14,14,150,51.163843785930034,85.25367074233111
15,15,150,54.12360931695777,74.85581436587435
16,16,150,55.393451130330774,85.04302101441445
17,17,150,52.392059790783506,85.25367074233111
18,18,150,50.592095978904105,87.19342407327508
19,19,150,52.11635838825457,87.19342407327508
20,20,150,50.46341363966524,89.06877351051686
21,21,150,54.19506410099296,89.06877351051686
22,22,150,58.758107509430396,89.06877351051686
23,23,150,61.908762712179005,89.06877351051686
24,24,150,58.5445925552619,87.19342407327508
25,25,150,61.61305472916699,87.19342407327508
26,26,150,63.93256918696124,87.19342407327508
